country,year,month,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR_mm_per_day,PRECTOTCORR_monthly_mm
Somaliland,1981,1,21.498481502960157,32.076618681106254,13.224682215142483,56.52595013168022,0.0637817951992891,1.977235651177962
Somaliland,1981,2,22.974594893976246,33.10913398767381,14.089816789372684,58.00577675439373,0.16302538077464057,4.564710661689936
Somaliland,1981,3,24.787609779798387,34.70001366926263,16.10985736350917,58.379592299803086,2.193115204423811,67.98657133713814
Somaliland,1981,4,25.65604551307926,34.396371022982166,18.266636651997082,61.15050265106959,3.499478965134024,104.98436895402072
Somaliland,1981,5,27.089204565352144,35.95693120025537,19.60959709362766,57.61470563425036,0.5700170547622337,17.670528697629248
Somaliland,1981,6,28.09645431962565,36.63624371353415,21.105951989496827,48.731291463688606,0.13766549182072038,4.129964754621612
Somaliland,1981,7,27.667963457144204,35.53811543959998,21.242364398762327,46.8152064084117,0.3152696551173291,9.7733593086372
Somaliland,1981,8,28.23762284321647,36.0780663291685,21.264900686940233,45.55450028286933,0.5062696021278749,15.694357665964121
Somaliland,1981,9,28.464174282932138,36.307853470531704,21.133603165419533,46.25551587828617,0.5087306536608318,15.261919609824954
Somaliland,1981,10,24.99249698855383,34.26447299355591,15.00734627730299,51.75575710838433,0.7144587062572214,22.148219893973863
Somaliland,1981,11,22.44220711423845,32.95625735791284,13.574958162270821,53.214454137359965,0.03922685905129571,1.1768057715388711
Somaliland,1981,12,21.075291806509277,30.561520619595832,13.282247863975563,62.20061463664108,0.24682535453190127,7.65158599048894
Somaliland,1982,1,21.62914860989233,30.724521459454387,14.266270419717927,64.6693758967887,2.947138586799962,91.36129619079883
Somaliland,1982,2,22.881188005193852,32.71106209962487,14.810463199049195,61.423978102248725,0.5888590820174215,16.488054296487803
Somaliland,1982,3,24.387486560233064,35.1057096624744,15.558036532726202,53.38660580815721,0.7464222514570188,23.139089795167582
Somaliland,1982,4,25.856573561336507,35.51152690829935,17.232493543137483,58.155534436222005,3.0852137460845803,92.55641238253742
Somaliland,1982,5,26.99244414166966,36.23985237278206,19.448323767023776,57.0990968819834,0.7322056613406204,22.69837550155923
Somaliland,1982,6,28.95190607655086,37.032054167747354,21.683641970055486,45.28991537065517,0.09152042097242116,2.745612629172635
Somaliland,1982,7,28.397629871584048,36.308087795925985,21.450834836332785,43.37948220405502,0.18914730684726655,5.863566512265263
Somaliland,1982,8,28.493637247649815,36.08395222081909,21.813425673058532,41.881385739501155,0.09386280067568979,2.9097468209463835
Somaliland,1982,9,28.457750769836633,36.7798845721118,20.782631081011058,44.92484107085137,0.3523391486357148,10.570174459071444
Somaliland,1982,10,24.856381574692087,33.51543737319034,16.635563244034408,57.55237526015209,0.6547084679377629,20.29596250607065
Somaliland,1982,11,23.621722667915886,33.00334938609095,14.771884998504339,62.04286498564637,0.41060115243855383,12.318034573156615
Somaliland,1982,12,22.197025351406975,30.96629042187545,13.58800889152912,64.9678575305354,0.6775421414688443,21.003806385534173
Somaliland,1983,1,21.335497154108282,31.98105839418173,12.604996911013268,63.437424525423495,0.18599725695030125,5.765914965459339
Somaliland,1983,2,22.88126853381777,32.83443571622146,14.46194833204636,64.47484903232987,1.669584632472084,46.74836970921835
