country,year,month,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR_mm_per_day,PRECTOTCORR_monthly_mm
Mauritania,1981,1,17.09515190322667,30.610203739999307,6.732265395106085,24.030811990328992,0.03255072060471305,1.0090723387461045
Mauritania,1981,2,19.501062412769734,33.316640565578815,8.983474896891824,26.7929745448539,0.21442162711734147,6.003805559285562
Mauritania,1981,3,24.905256459615355,37.931311295339164,13.373701850233177,20.423842906830185,0.010229366965400022,0.3171103759274007
Mauritania,1981,4,27.449782287211992,40.51987516922289,14.67319645402477,19.67608521229394,0.029022418213485477,0.8706725464045643
Mauritania,1981,5,30.72333042242913,41.49441462513304,19.284231776028975,20.33250189984065,0.15160830397519107,4.699857423230923
Mauritania,1981,6,33.19090326121365,43.645825534436426,22.304933809845984,23.831385396120744,0.3023700920225301,9.071102760675904
Mauritania,1981,7,32.71129445604881,43.861610198847366,23.190375524139593,35.74441264900114,1.5017954779489706,46.555659816418085
Mauritania,1981,8,31.315712841190685,42.798371110551095,22.129103558075887,40.88844382261861,1.8193187800326287,56.39888218101149
Mauritania,1981,9,30.058939602270577,41.45572927780892,19.217548851217828,40.57123496127335,1.2700303420665973,38.10091026199792
Mauritania,1981,10,28.355220821211184,39.68767683871372,18.809526342153294,28.3052394108387,0.12167076255009342,3.771793639052896
Mauritania,1981,11,23.238855988430796,35.799119522478755,11.697680183455926,24.387079696107286,0.025148796624220017,0.7544638987266005
Mauritania,1981,12,19.667318040108725,32.055371935035986,10.131425206757923,24.92419844332648,0.003292237146607437,0.10205935154483055
Mauritania,1982,1,17.432129899182225,30.412065464212827,7.927109065838909,27.41874431939522,0.038642854702641165,1.197928495781876
Mauritania,1982,2,19.952344389244256,32.07605873754526,8.801133861178338,24.37461950489488,0.06441216819445278,1.8035407094446778
Mauritania,1982,3,23.7889655374901,36.55872349178736,12.070601966863205,22.500092299233934,0.03444956063785609,1.0679363797735388
Mauritania,1982,4,26.81537557454264,38.267664353100386,15.712334019996016,24.999325462394097,0.06235438787466745,1.8706316362400235
Mauritania,1982,5,29.575572629634216,42.002775565693554,16.6237163820843,20.980768411120373,0.083871120871971,2.600004747031101
Mauritania,1982,6,32.45506569269144,43.91252151202262,21.448137427525296,22.880052135125137,0.17663285959106792,5.298985787732038
Mauritania,1982,7,33.149903039865464,44.403938750520055,23.113831711450675,30.67022082229751,1.040375681464533,32.251646125400526
Mauritania,1982,8,31.878180607682985,43.153416852570594,21.89554554555694,37.348485078704805,1.0645142914130052,32.99994303380316
Mauritania,1982,9,31.174120455837013,41.62098391034637,20.80698730198115,32.120153513001284,0.39302744374891463,11.790823312467438
Mauritania,1982,10,27.051124937900177,39.349403817268545,15.249291653422244,29.313416860683272,0.18853180977976203,5.844486103172623
Mauritania,1982,11,22.031857821957445,33.5779141480466,12.205800104997934,23.65428093300161,0.01212014297163173,0.36360428914895193
Mauritania,1982,12,16.685216283701443,29.191416475195545,6.7937315729362755,31.69197824490803,0.053404690418287395,1.6555454029669092
Mauritania,1983,1,17.739604164405804,30.2903759598883,7.950662299673091,23.630381979792787,0.019058971302498926,0.5908281103774667
Mauritania,1983,2,21.103543065225033,34.841975842633545,9.278681881378905,26.563222208002184,0.06924940912594739,1.9389834555265268
Mauritania,1983,3,25.61840408378135,38.45948233881737,14.038180085066804,17.754843369719193,0.025315867724297572,0.7847918994532247
Mauritania,1983,4,28.707240910706616,41.3906702944992,15.237781360380401,20.373376318186818,0.07350704408990444,2.2052113226971333
Mauritania,1983,5,31.632308992390758,43.73686873044251,20.737265606833365,20.46929555107733,0.12526112312185125,3.8830948167773887
Mauritania,1983,6,33.53838889980922,44.05237984483352,23.013568146352313,24.272618634339466,0.4412340399811133,13.2370211994334
Mauritania,1983,7,33.647276579298904,44.78271867734519,23.17177559498649,28.43235170520412,0.3347841700892226,10.378309272765902
Mauritania,1983,8,33.16975947479487,44.412714810760946,22.659122304528772,31.328761449709525,0.4426722703886255,13.72284038204739
Mauritania,1983,9,32.028109540063355,43.65148400661472,22.017649090352016,28.980830957492543,0.49287628272720957,14.786288481816287
Mauritania,1983,10,28.750509447140853,40.308120123780235,18.25839367581788,18.860196613375233,0.0476044527796681,1.475738036169711
Mauritania,1983,11,24.95259986072023,36.48048315442301,14.27625197186696,25.858624205902444,0.009503018921461971,0.28509056764385915
Mauritania,1983,12,18.521869485840732,30.66353516662884,8.27378671742091,24.28053455217532,0.003461213475489302,0.10729761774016836
Mauritania,1984,1,17.394772391886335,29.587838043114076,5.994634835867871,23.76123708311342,0.02246381224218467,0.6963781795077248
Mauritania,1984,2,19.549022535887946,34.402159364923655,8.579588272640711,18.217184108816436,0.0020256192093751693,0.05874295707187991
Mauritania,1984,3,23.595709081921832,37.83003929376684,12.034633227175934,22.520480667343953,0.029781193804556003,0.9232170079412361
Mauritania,1984,4,27.98303225112602,39.992540520394115,16.728934215025358,19.28027912577989,0.004754442477572869,0.14263327432718606
Mauritania,1984,5,29.647693243630677,40.83563489833221,18.119167612723142,22.511859005228093,0.030382226983830276,0.9418490364987385
Mauritania,1984,6,32.436238469916006,44.104428267713274,21.27331519845972,25.723478797453428,0.5593530430972772,16.780591292918317
Mauritania,1984,7,33.30495149129893,44.19341080590677,23.623344163132348,26.550850176044314,0.48018071999457806,14.88560231983192
Mauritania,1984,8,32.769905254780426,43.08512688630893,22.98680073052943,31.304137969121,0.7311692244125669,22.666245956789574
Mauritania,1984,9,30.450943953047126,42.389440884097624,20.201233544498788,39.082213754223034,2.048589678710179,61.45769036130537
Mauritania,1984,10,26.77828496393155,37.50489493566978,16.29892419828163,30.70665724647531,0.20875544209369742,6.47141870490462
Mauritania,1984,11,22.237521130748405,33.427792978076646,11.752809255189586,29.882572935092192,0.04485188952415624,1.3455566857246872
Mauritania,1984,12,18.219618107844816,30.02324627541943,7.459384164622667,28.858862628422784,0.022786999764876144,0.7063969927111604
Mauritania,1985,1,17.18243000602386,30.892103040366848,4.546248450109385,32.65666011066998,0.04239830533038306,1.3143474652418747
Mauritania,1985,2,21.749935982997336,34.12106019874243,10.391640590088235,20.709118442684797,0.019479781935654993,0.5454338941983398
Mauritania,1985,3,23.409653831786724,35.137305304315994,12.66150159353743,22.58344175919455,0.028773952762823636,0.8919925356475327
Mauritania,1985,4,25.7871010521972,38.511806048577796,13.8955723802314,19.233144306913584,0.025132459332294233,0.753973779968827
Mauritania,1985,5,28.691329298986222,40.62295723472014,17.061552166669948,20.388317160813592,0.016526593104364388,0.512324386235296
Mauritania,1985,6,32.904910110505575,44.88088328870139,22.155116160887907,21.196172979679716,0.12838789315358756,3.851636794607627
Mauritania,1985,7,32.300138339074124,43.75023393553149,22.602286328757888,33.20273593658534,1.4397367428737053,44.631839029084865
Mauritania,1985,8,31.909105895933152,41.86605620387125,22.64741103187915,38.433707872039115,1.4126042333192712,43.79073123289741
Mauritania,1985,9,30.72885013469382,41.146071074052145,21.23907942552155,36.95954289716035,0.8368122078911501,25.104366236734503
Mauritania,1985,10,27.723142869815995,39.69730122911439,17.8454833820527,24.30260126884754,0.22595742010696127,7.0046800233157995
Mauritania,1985,11,23.583920770341024,35.79150670564137,12.73953454296017,27.41258365990527,0.04403733231890831,1.3211199695672493
Mauritania,1985,12,17.83882729848673,32.57632653540604,7.806580989206083,31.33776018456099,0.05922318730359607,1.8359188064114782
Mauritania,1986,1,16.005466359740016,29.084402692391606,5.984252955859395,29.070955472908526,0.008112501837678065,0.25148755696802
Mauritania,1986,2,19.914405461980436,34.89495664737643,8.406293845891666,28.17292674654534,0.029090661485392688,0.8145385215909953
Mauritania,1986,3,21.707223495186412,34.08768719202554,11.00844606691902,22.18406603750457,0.015014577161922461,0.4654518920195963
Mauritania,1986,4,27.183094105386093,40.37382691042351,14.103300643893288,18.570294834929577,0.02626117110191802,0.7878351330575406
Mauritania,1986,5,31.45289488125536,43.44529360186118,18.674266329491505,19.481502858083292,0.03158293484260175,0.9790709801206543
Mauritania,1986,6,31.745336928701093,44.37761515911657,20.713129691429685,19.472765526715456,0.11179280276549078,3.353784082964723
Mauritania,1986,7,32.49766814837364,43.70020163466286,21.97196279857461,29.761705307862808,0.7874772756516728,24.41179554520186
Mauritania,1986,8,32.1200091186539,42.76795792996347,22.23435448570218,35.651638025829435,1.1992745556543782,37.17751122528573
Mauritania,1986,9,29.943189165153107,41.2599621054375,20.499414119413387,45.03766086337983,3.2084400962167856,96.25320288650357
Mauritania,1986,10,26.44245283160582,37.33268728322317,14.895324652959099,38.29335489754998,0.20652839441185364,6.4023802267674625
Mauritania,1986,11,20.564137402842693,32.00896490970007,10.06453491410292,31.658164020609032,0.05886085945249564,1.7658257835748692
Mauritania,1986,12,16.793173436737728,29.405344906071615,3.9527945594340714,31.203050667940225,0.011862077580009685,0.36772440498030023
Mauritania,1987,1,18.096558898976166,34.381297618560474,5.659644639146174,27.80713884728211,0.005118072960919396,0.15866026178850126
Mauritania,1987,2,20.822851517831655,34.66764789159605,10.321163367742752,24.730412744148403,0.011034810553249287,0.30897469549098006
Mauritania,1987,3,23.790001202928703,36.433005993087264,12.369941261333347,21.527184473233227,0.013001212108365088,0.4030375753593177
Mauritania,1987,4,28.95742458150373,41.332498748615926,13.579248567977483,12.49227025598732,0.009252826259880989,0.27758478779642964
Mauritania,1987,5,32.5383920269033,43.36414876008261,21.522061998642343,17.81623540289891,0.009906395152989161,0.307098249742664
Mauritania,1987,6,33.291721269253586,44.10544351885046,21.680810336185825,23.01569133365138,0.4806809645467706,14.420428936403118
Mauritania,1987,7,33.4183112761074,44.957625192947035,23.372725881526296,29.243048416288975,1.0306897930594818,31.95138358484394
Mauritania,1987,8,32.69908890206016,43.85944249823696,23.7191775124929,36.39292393559467,0.9864869716150397,30.58109612006623
Mauritania,1987,9,31.25065088436805,41.95126056388717,22.31953577908557,38.04747220444567,1.7036017421304392,51.10805226391318
Mauritania,1987,10,27.932009893760522,38.3680176221187,16.928917021407525,39.139953715218454,0.2671493880155142,8.28163102848094
Mauritania,1987,11,24.26046675659049,35.67234286651558,14.292455706970326,30.42139510335686,0.004712922170245713,0.14138766510737139
Mauritania,1987,12,19.80272992229042,32.987143152903435,7.920391987140878,32.41354638264925,0.046077860727782534,1.4284136825612586
Mauritania,1988,1,17.15259699470208,30.93579830955294,7.431237488043839,30.441327491036617,0.05075105684098618,1.5732827620705716
Mauritania,1988,2,21.58946049958695,35.37802829882518,8.600583729026283,27.80910071594859,0.10971865980540463,3.181841134356734
Mauritania,1988,3,24.12331640565828,39.255640275750395,11.470300252834196,20.145514888536066,0.03673197462080713,1.1386912132450209
Mauritania,1988,4,27.42400292184978,40.52076665853512,15.581189023403553,18.209621754521116,0.0033424770765841556,0.10027431229752468
Mauritania,1988,5,30.224987322570016,42.61432882451846,18.525302909627666,18.699999431118805,0.013974931266140819,0.4332228692503654
Mauritania,1988,6,32.59000246413084,43.198236981846414,21.322099449264645,25.10501578739177,0.2903656026435429,8.710968079306287
Mauritania,1988,7,33.608609477052674,44.31603160036509,22.92218142984523,32.97766794654391,0.6631554296943315,20.557818320524277
Mauritania,1988,8,32.55040243660243,42.38621998623833,24.24312368749204,40.55228279801227,2.0629054381572534,63.950068582874856
Mauritania,1988,9,30.640025857430093,41.12915518143606,20.768769454272174,39.01981516698189,1.3176966299748567,39.5308988992457
Mauritania,1988,10,27.434312249701776,39.08736390102682,17.091510969301503,29.422448385129236,0.03493092814022045,1.0828587723468341
Mauritania,1988,11,23.13113368719299,35.07249337504936,9.994352202774262,31.861415025960465,0.17593993199226002,5.278197959767801
Mauritania,1988,12,16.804745834418668,30.6138455718569,6.613998646389082,27.575711591313723,0.01040711837691792,0.3226206696844555
Mauritania,1989,1,17.24454399020542,30.62672520416051,5.404683221398214,22.521761110694655,0.0011134456296583853,0.034516814519409945
Mauritania,1989,2,20.796959879892917,32.16762100675081,11.042982941063343,24.705770705108204,0.16813777915284722,4.707857816279722
Mauritania,1989,3,23.62275669509541,36.417940801819,12.33839995380163,19.92275104591796,0.005249779159531791,0.16274315394548552
Mauritania,1989,4,26.326327858605534,38.67872673050598,14.899169840681356,20.26151864740552,0.010521568373318017,0.3156470511995405
Mauritania,1989,5,31.045911536095158,42.172428263993964,17.632287937134613,17.387426295779846,0.016897389604932752,0.5238190777529154
Mauritania,1989,6,32.85342610056905,43.892026668637364,22.06722956764977,23.498084580957627,0.33678702102931374,10.103610630879412
Mauritania,1989,7,32.15668963881855,43.74607706689074,22.995616428141414,38.31719823453003,2.3020816339482635,71.36453065239617
Mauritania,1989,8,31.33904628716822,41.45200357771546,22.550621848271945,46.13803027666071,2.639396205076298,81.82128235736523
Mauritania,1989,9,31.322575155685808,41.36955643872475,22.667205061853167,39.03965686520875,0.3304472631820032,9.913417895460096
Mauritania,1989,10,28.70717178223327,39.63267041214495,18.32078021474578,32.10153991915868,0.14198805345062482,4.401629656969369
Mauritania,1989,11,24.397319903052225,35.57517569396334,16.07905843061741,37.29217430555885,0.10904964377875165,3.2714893133625496
Mauritania,1989,12,20.9491375176738,33.52132416626599,9.712884339197984,32.8267157788934,0.09740012873263447,3.0194039907116688
Mauritania,1990,1,16.473415972640773,28.513530596217088,7.60856620965739,35.842559512894674,0.16559310081500825,5.133386125265256
Mauritania,1990,2,21.975128239418954,33.77555902691723,11.749858959010055,21.16321928738815,0.0038490576354216974,0.10777361379180753
Mauritania,1990,3,25.880761389453955,38.58407767092321,14.604757074144137,18.669122097907586,0.02301259204409989,0.7133903533670966
Mauritania,1990,4,27.086626647226332,39.75767541741562,16.07136972352886,22.35221066193903,0.04621993826776439,1.3865981480329317
Mauritania,1990,5,30.2142383057191,41.75809479804196,18.71691063935649,20.66533941475283,0.0019844306989229487,0.06151735166661141
Mauritania,1990,6,33.27812873167169,44.82413790562989,21.935127563957337,23.52965820366778,0.14528058871423896,4.358417661427169
Mauritania,1990,7,33.33126104784447,44.396327089882256,24.083184301706044,33.66873060203892,0.9524051939000906,29.524561010902808
Mauritania,1990,8,32.61969382274133,42.621207165840445,24.201278339311322,39.51287456650451,1.6006671689345062,49.62068223696969
Mauritania,1990,9,31.807239303194958,41.711704887738506,23.09026289553577,36.10159572305776,0.8127571967421535,24.382715902264607
Mauritania,1990,10,29.478114750893546,40.621719373301254,19.3253857091114,27.609456008782104,0.11437965889078212,3.545769425614246
Mauritania,1990,11,23.48793814470289,36.40753105790702,11.815828489903812,29.802766148305697,0.021779765936889326,0.6533929781066797
Mauritania,1990,12,19.311102543380258,33.43989958883451,8.052857485241573,32.123249498187704,0.025499447913746746,0.7904828853261492
Mauritania,1991,1,18.98043484708737,31.592726415022938,9.462686966205776,27.990889044069387,0.10029552540838879,3.1091612876600525
Mauritania,1991,2,19.475249070892563,31.86865129601395,9.424195152932697,26.534455710466894,0.04008136433103338,1.1222782012689347
Mauritania,1991,3,22.813428829172985,35.49573097145619,11.194988244369846,25.515831308675683,0.011528763434421685,0.35739166646707227
Mauritania,1991,4,26.90790253610848,39.948072473918245,13.923180433716642,19.11831324886842,0.0016882152266130851,0.05064645679839255
Mauritania,1991,5,29.89389728176194,42.019415424330916,16.705469461158774,19.83886887980908,0.10709573593668897,3.319967814037358
Mauritania,1991,6,33.41707331454883,44.92852604262914,21.71064671781343,22.669019364959155,0.17442121080981268,5.23263632429438
Mauritania,1991,7,33.50357229550709,44.30332394938131,24.31179366534701,31.912943192710355,0.7300570190726882,22.631767591253332
Mauritania,1991,8,32.404942130089694,43.29747542650592,24.003555426004663,40.03346298410012,1.6150166696679724,50.065516759707144
Mauritania,1991,9,31.19246306688387,42.01881437231595,21.071577073748113,37.16216817065646,0.7905878880798125,23.717636642394375
Mauritania,1991,10,27.165383698481136,38.30238188799841,16.77592183695765,33.72960822521424,0.2967506688245999,9.199270733562596
Mauritania,1991,11,22.85424763424392,35.29717413311771,12.669634919909955,27.388427773943192,0.019467476293170208,0.5840242887951063
Mauritania,1991,12,19.579307176305342,31.950362774321256,8.32757307178528,34.223383723014,0.3132295430669839,9.710115835076502
Mauritania,1992,1,18.364322748055994,29.268338601514625,9.005145007009833,31.05987069767797,0.03928753930155098,1.2179137183480804
Mauritania,1992,2,22.204051824855338,35.210585900526155,12.410685064423003,29.873373517884637,0.10588477235364317,3.070658398255652
Mauritania,1992,3,21.524390621193554,34.32404837485445,11.45702433333127,25.640039988872342,0.006563105006368621,0.20345625519742727
Mauritania,1992,4,26.605019682227642,40.83472512906948,13.026270939767677,22.092391207258693,0.022840765775051456,0.6852229732515437
Mauritania,1992,5,30.62458449713225,41.591834010024925,19.51644142779395,21.514024424576746,0.02952383185029562,0.9152387873591642
Mauritania,1992,6,31.359255202144485,42.22534016686475,20.325881379474325,23.709203472543486,0.14498269912552597,4.349480973765779
Mauritania,1992,7,32.587537705478205,43.53641856713363,22.103532847079528,31.57724258207287,0.7634904230935058,23.66820311589868
Mauritania,1992,8,32.62981458135864,42.49004747000594,23.999136582148747,37.74700516620787,1.0003885415045988,31.012044786642562
Mauritania,1992,9,31.151392304440215,42.620822442724496,21.30979712719192,33.00614667002674,0.5815371081130843,17.44611324339253
