country,year,month,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR_mm_per_day,PRECTOTCORR_monthly_mm
Eritrea,1981,1,24.959067007676982,36.03814913466806,16.00280726942564,49.86352777413828,0.185292783802444,5.744076297875764
Eritrea,1981,2,24.676202175594614,37.9180097500594,12.912285124853573,50.091257763815996,0.06113292784990535,1.7117219797973497
Eritrea,1981,3,27.014370124082607,37.557358318029685,17.663855224809303,47.728215055381305,0.6003436547339038,18.610653296751018
Eritrea,1981,4,28.070530247894453,38.945850529635365,18.346848781983354,48.060159381446766,2.1466624262633505,64.39987278790052
Eritrea,1981,5,30.307509502373133,40.456472316371595,21.19899468851293,40.45282564405897,0.6481157716698018,20.091588921763858
Eritrea,1981,6,31.20468140275478,40.628416872764014,23.289519257934018,40.451782410155786,0.2807710141588152,8.423130424764457
Eritrea,1981,7,27.35159093540501,37.643458919977526,21.669395652442294,62.81998513994537,2.970991635761273,92.10074070859946
Eritrea,1981,8,27.251800284676627,35.61868859859528,21.76619198473954,65.66964558828836,4.610763999001573,142.9336839690488
Eritrea,1981,9,27.30198793047838,36.11494040447082,20.898606273166568,60.9120242779221,2.358921761173432,70.76765283520295
Eritrea,1981,10,26.690774215246837,35.708800203916255,18.43677476414781,52.32431521293265,0.6392465097618982,19.816641802618847
Eritrea,1981,11,25.487432242647493,35.11667711698742,17.311258985178437,53.01196522158635,0.19702584155863231,5.91077524675897
Eritrea,1981,12,24.181954399043388,34.50445566576841,15.633483954785163,50.71932951653547,0.0734625790367342,2.27733995013876
Eritrea,1982,1,23.68368710914344,34.496808424853896,15.377743052905654,61.0355356640951,3.8991775688228496,120.87450463350834
Eritrea,1982,2,22.313547948289198,35.148405842148776,12.669323046861791,58.22529631039983,0.1189003185079899,3.3292089182237175
Eritrea,1982,3,25.871634353838598,39.22613824020454,15.006994185077815,52.28476863010671,0.49002566256997954,15.190795539669365
Eritrea,1982,4,29.17418180014587,40.10649131304256,16.51929257819728,45.84409978341443,0.7952114472385128,23.856343417155383
Eritrea,1982,5,29.486709107959268,39.29605841280968,20.36680223754786,43.76383735259863,1.1405089358651652,35.35577701182012
Eritrea,1982,6,30.33874552916666,40.56576712342546,22.00355443715816,39.07700201371167,0.8738671238906656,26.216013716719967
Eritrea,1982,7,29.495255809316518,39.10392000520482,22.13859758083373,46.253001910652756,0.9345691130520847,28.971642504614625
Eritrea,1982,8,27.522480821234065,35.90949583855648,21.654685543956997,62.08720167741969,2.6313322781589874,81.5713006229286
Eritrea,1982,9,28.761823242088894,37.95549552847513,21.350955705642107,49.669649887847356,0.5912700446265232,17.738101338795698
Eritrea,1982,10,26.76039107982255,36.44244104340181,18.35461297919839,54.98869985978065,2.97402336180904,92.19472421608023
Eritrea,1982,11,24.603663171364275,34.59187173985152,16.46407455550211,59.378720287999364,0.8156032417008312,24.468097251024936
Eritrea,1982,12,23.478378249064328,33.5027661633877,15.4056473517747,62.89600430569519,1.9069094585938087,59.11419321640807
Eritrea,1983,1,22.073525563907577,33.30692161064467,13.46967437428596,59.929840828846054,0.19633731892801234,6.086456886768382
Eritrea,1983,2,22.433846807267685,34.03298490141882,12.56191526353753,58.62652357826354,1.2948213395686903,36.25499750792333
Eritrea,1983,3,25.209046973860005,37.74486357511271,14.429355139513296,51.63492940198152,0.13525488147234907,4.192901325642821
Eritrea,1983,4,28.04623514930689,39.6524013411057,18.091088725787824,44.04147021939557,0.27746150972902645,8.323845291870793
Eritrea,1983,5,29.549948623654196,39.16261455451412,21.351994485473444,49.23169803314461,2.3404952113309214,72.55535155125857
Eritrea,1983,6,29.878724905854295,39.6096769737486,22.50766633131076,46.678914920271296,1.287619559492414,38.62858678477242
Eritrea,1983,7,29.49225640002018,38.56281285151889,22.656601019445098,51.413527991044276,1.5656472714518375,48.53506541500696
Eritrea,1983,8,27.29616958460134,36.020174356871784,21.521152377217973,64.11928006516163,3.0718221550988853,95.22648680806545
Eritrea,1983,9,27.534660682834822,36.46606617575962,20.778924007894847,57.993123607669396,2.146117136375588,64.38351409126764
Eritrea,1983,10,26.958657725208457,36.22242518059507,18.275999437574896,51.04342949307242,0.6419488427460874,19.90041412512871
Eritrea,1983,11,25.715296355215788,34.65001780952181,17.09756248356122,49.52669449844107,0.3773233855753644,11.319701567260932
Eritrea,1983,12,23.851500970787583,34.44377950726485,14.219170286574002,52.943114675066816,0.0037666919205425397,0.11676744953681874
Eritrea,1984,1,23.21566015973817,34.464723324857,14.124315239617005,52.948088157768474,0.03493866301152098,1.0830985533571504
Eritrea,1984,2,24.717765870434683,36.16181199252842,15.660697185519256,46.34353754095406,0.0,0.0
Eritrea,1984,3,28.301733385191007,39.388523796136944,17.362394149752216,39.61757956495884,0.41889632387989434,12.985786040276725
Eritrea,1984,4,29.69990414499332,40.542508717036625,20.275466212624917,41.05263075917257,1.0236009703819178,30.708029111457535
Eritrea,1984,5,30.528766739948097,40.65396548848267,21.830556032178254,37.860478372485474,0.42572381427123623,13.197438242408323
Eritrea,1984,6,29.74261133801548,39.46481165859141,21.28349344656057,43.33661452628806,1.7536089337634444,52.60826801290333
Eritrea,1984,7,28.085863270360186,36.697492473047994,21.900754793641227,56.83495116405949,2.8065861545887665,87.00417079225176
Eritrea,1984,8,27.77277981887571,36.004713883088556,21.242267660894967,58.86589164271152,3.518017532299373,109.05854350128057
Eritrea,1984,9,27.911752818681503,37.447813289440816,20.456665448634887,51.76781130907104,0.37890320917253284,11.367096275175985
Eritrea,1984,10,26.81968196841242,36.94848122307009,17.85274542743044,42.67248652111565,0.5641792717599379,17.489557424558075
Eritrea,1984,11,25.771203479717784,35.726407067400025,17.46339571536616,48.42665706564238,0.159449659276176,4.78348977828528
Eritrea,1984,12,24.40349572529759,34.40431240047683,16.859992535916298,53.79853971520607,0.2524454923515787,7.82581026289894
Eritrea,1985,1,24.927713576933712,35.98197114408556,15.912019537497551,49.03498998700793,0.20677582735112823,6.410050647884975
Eritrea,1985,2,23.320513109691696,35.486658078765295,11.550490740397787,53.12486203505546,0.20808020883470363,5.826245847371702
Eritrea,1985,3,27.983878848918476,39.876989932829574,17.22722706751196,42.97501558799122,0.6354891710939685,19.700164303913024
Eritrea,1985,4,27.872550577512627,38.56640685996998,18.648886144457013,48.30959579543532,1.9336579094333326,58.00973728299998
Eritrea,1985,5,29.271586982060814,38.525434768074845,21.020878020835134,45.15336954942972,1.2599287908212828,39.05779251545977
Eritrea,1985,6,29.967205114270797,39.974901506503585,21.412299201016488,41.98299818911569,1.5967130118035664,47.901390354106994
Eritrea,1985,7,26.36496610222467,35.10300102034444,20.534219525123024,65.39511045892408,5.250914450623206,162.77834796931938
Eritrea,1985,8,26.239797944492757,33.61466736467306,20.808376533461708,68.79038405227243,3.065290856895191,95.02401656375092
Eritrea,1985,9,26.590534888274764,35.724837619215165,19.973311971799607,60.504125951146804,2.2809425953635234,68.4282778609057
Eritrea,1985,10,26.423568841429496,35.33343077314302,18.2344705653844,51.769734384509185,0.392234475393121,12.159268737186752
Eritrea,1985,11,25.352802496991114,35.24343322467605,16.428554941435635,51.21632174175858,0.857773910532787,25.73321731598361
Eritrea,1985,12,23.656322554102562,34.66905424010796,14.962029318141655,52.08143954058093,0.13230565960908935,4.10147544788177
Eritrea,1986,1,23.54493905397971,34.755634766386024,15.136312845289199,51.66347549858489,0.0074656657951452,0.2314356396495012
Eritrea,1986,2,25.410312513853622,36.39033354606332,15.754877306383243,50.77902754774829,0.09376126499874901,2.625315419964972
Eritrea,1986,3,27.83284174453824,39.878647115882714,17.6174268754269,45.9552703963117,0.6208053050238407,19.244964455739062
Eritrea,1986,4,28.15106584500615,38.68676814685293,18.424430357118137,44.05245575539386,1.4108592296493703,42.325776889481105
Eritrea,1986,5,29.92598333114102,40.8489781115176,20.499318055643727,40.93139460930525,0.5319695661541044,16.491056550777238
Eritrea,1986,6,29.446944473602557,40.44948601451435,21.71662336750598,47.65701178453766,2.8662600147111528,85.98780044133458
