country,year,month,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR_mm_per_day,PRECTOTCORR_monthly_mm
Nigeria,1981,1,21.984568674675174,32.92112358606699,12.507951316749992,41.50438091711899,0.13886345793313162,4.30476719592708
Nigeria,1981,2,25.09242370538124,36.822345349806604,13.662508424813241,38.15257564791365,0.06551537836603905,1.8344305942490933
Nigeria,1981,3,27.78211818797994,37.829559559260794,18.8874801785502,45.0655555276663,0.6301051139759821,19.533258533255445
Nigeria,1981,4,28.787397334856106,38.893302746764284,20.25592474700907,55.605114447261045,3.4619464478893924,103.85839343668178
Nigeria,1981,5,27.802908525513693,35.54130047143093,21.857927163598795,70.46712384021988,3.3281931617106224,103.17398801302929
Nigeria,1981,6,27.158721864689653,35.551131503550266,21.30658894581436,72.66275000379378,6.336945973067888,190.10837919203664
Nigeria,1981,7,24.77658115145321,31.87879377666089,20.33897197940879,82.42694233083101,8.614704135601935,267.05582820366
Nigeria,1981,8,24.94074627304983,31.772399422375088,20.150025379687577,82.34638072176416,5.2082230531144065,161.4549146465466
Nigeria,1981,9,25.093793445623845,32.23824134704925,20.052970310336608,81.70695591140806,7.449633381958347,223.4890014587504
Nigeria,1981,10,25.856624480082306,33.141141743322045,19.327831703825783,71.94420080222828,4.2772558096891755,132.59493010036445
Nigeria,1981,11,23.412885148847685,32.69822889742608,14.045704397149754,55.2808758042627,0.36476146594613185,10.942843978383955
Nigeria,1981,12,22.997872743773566,33.315405210949315,13.145911459165813,43.87074683598351,0.018504536632953556,0.5736406356215602
Nigeria,1982,1,24.161245656544345,34.68874749636313,14.09675264843167,44.48097835122727,0.17962031606540893,5.5682297980276765
Nigeria,1982,2,24.519399516353396,35.52756497005355,12.3219209746755,41.86966531887702,1.7288888409323464,48.4088875461057
Nigeria,1982,3,27.139377681008966,37.27847769623652,15.082960804654123,48.36423679670844,2.254839976106116,69.9000392592896
Nigeria,1982,4,28.41393187331996,37.92120123439217,19.1863719745294,61.358329840698275,2.5892321369318116,77.67696410795435
Nigeria,1982,5,27.602479552841494,35.31749496570797,21.361437850882226,71.27114576477787,6.083388950120898,188.58505745374782
Nigeria,1982,6,26.33303779478624,33.4084612272813,20.9438646262743,76.51089699526189,8.022694574321935,240.68083722965807
Nigeria,1982,7,25.335915413233643,31.974140483739728,20.15621503339902,79.01967113724626,5.058781059894736,156.82221285673683
Nigeria,1982,8,24.11899587063764,30.88244210571354,19.544578882906222,83.94318204374183,8.427992455307432,261.2677661145304
Nigeria,1982,9,25.276488904965476,32.22514116598765,20.259179277328045,80.96557715537415,8.255813274513523,247.67439823540568
Nigeria,1982,10,25.219114610901443,32.406147407294114,19.41186765014219,76.31917942014354,4.839723420851742,150.031426046404
Nigeria,1982,11,22.97401376741753,32.231235050264786,13.096923782589748,56.635292116884195,0.4100969907370168,12.302909722110503
Nigeria,1982,12,22.813724510464027,33.03485665952673,13.032567710201505,47.96402338776848,0.027793960398096007,0.8616127723409762
Nigeria,1983,1,19.459719076333528,30.908895638454492,10.604253284186163,39.90067279169772,0.0,0.0
Nigeria,1983,2,25.856695563595032,36.953333002330446,14.343217220702941,38.843241672175694,0.08593080330506228,2.4060624925417438
Nigeria,1983,3,26.985295572028114,39.047819216178716,16.669384195227337,34.11670439550084,0.2912561740037868,9.02894139411739
Nigeria,1983,4,29.414972239679265,39.4920435723096,19.941795281764254,46.079524537422145,0.705527495541744,21.16582486625232
Nigeria,1983,5,28.6544591023177,37.901956323139146,21.8872541954913,66.52218209680295,7.270771448571879,225.39391490572825
Nigeria,1983,6,26.72073884014238,34.39481575411872,21.104227864557586,75.35366207708816,6.671406504244934,200.14219512734803
Nigeria,1983,7,25.472528969478617,32.61270631239922,20.72849261768259,79.95837674277406,8.686703176812376,269.28779848118364
Nigeria,1983,8,24.57624562324701,31.087156772572566,20.03755015568052,83.18948964575189,10.207948738782228,316.44641090224906
Nigeria,1983,9,25.028167608655107,32.2377067394103,20.03494372558399,81.5580548723697,6.395466022951811,191.86398068855434
Nigeria,1983,10,25.003781955597727,33.24952273422592,17.014203698258505,63.41928538896479,2.199707033150704,68.19091802767183
Nigeria,1983,11,24.60796619142935,33.7667814110114,14.908977416997882,52.123378162254475,0.2508305364364155,7.5249160930924655
Nigeria,1983,12,23.8535438614133,33.52483078972731,12.21576784339074,48.83185393617949,0.37876780565960066,11.74180197544762
Nigeria,1984,1,21.86965775978671,33.46300000041499,11.943631737933002,37.0682195261197,0.12662887649415114,3.925495171318685
Nigeria,1984,2,25.044419110573696,36.26013774492528,12.994425720238793,37.581837164227224,0.2558467935401113,7.419557012663228
Nigeria,1984,3,27.867966505966148,37.884999017535705,17.71287658018952,48.61484484895453,1.4988023786941778,46.46287373951951
Nigeria,1984,4,28.555104641575042,37.626605034836615,20.81276683658456,59.059563877611666,2.5250237574085515,75.75071272225654
Nigeria,1984,5,27.41648053416306,34.9410689084557,22.311724662061255,72.65146953675205,4.391329169228753,136.13120424609133
Nigeria,1984,6,26.978264042075992,34.56669483287346,21.00812263780886,71.8743759776564,4.063554445509449,121.90663336528347
Nigeria,1984,7,25.724600376680087,33.018605683966406,20.615407856622795,76.39085031387157,5.384634200871613,166.92366022702
Nigeria,1984,8,25.572612429590556,32.76333326133677,20.254773986009326,77.86896691819354,5.543147043484965,171.83755834803392
Nigeria,1984,9,25.371478866433787,32.710010126785,20.01743001915925,78.55453442019451,8.120205526068862,243.60616578206586
Nigeria,1984,10,25.782855723983428,33.36252309195926,19.09062115256969,71.31035625880172,4.526856524527699,140.33255226035868
