country,year,month,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR_mm_per_day,PRECTOTCORR_monthly_mm
Burundi,1981,1,20.560587284679603,29.105860597934345,14.245336559297158,73.5623278547078,2.5346363352560926,78.57372639293887
Burundi,1981,2,20.24556695559454,29.075761211296253,13.71035688838222,73.97759213281364,2.2047989679365974,61.73437110222473
Burundi,1981,3,19.560374958680054,28.280966760934113,13.790311712637635,81.6938412421514,10.29550370955212,319.1606149961157
Burundi,1981,4,18.945277830829195,26.25999548242554,13.490257501744134,85.43935398685244,8.239706357660198,247.19119072980595
Burundi,1981,5,18.0302936423398,24.03520554963786,11.855426910786328,87.2997379806814,6.775006776361687,210.0252100672123
Burundi,1981,6,16.790365923531134,24.555255242956907,8.77052855621164,76.6600451757446,0.2250700224041064,6.752100672123192
Burundi,1981,7,16.580429169573552,25.130316230212095,8.395503709552122,70.5844737025756,0.1750293642339801,5.425910291253383
Burundi,1981,8,18.960379476254513,27.705286865978113,10.480383993828971,68.83931784625678,1.5050112939361464,46.655350112020535
Burundi,1981,9,19.730207808425092,28.22507905755302,11.125381735041742,68.59519199691448,3.0803071950631766,92.4092158518953
Burundi,1981,10,19.78518296176557,28.120045175744586,12.480153597531588,74.99522361993569,4.295277830829196,133.15361275570507
Burundi,1981,11,19.415219102361235,26.71009035148917,12.015191996914485,77.55494804789373,2.2400903514891697,67.20271054467509
Burundi,1981,12,19.27524169023353,27.42031623021209,13.110221361148463,81.61438335108642,4.969652146766697,154.05921654976763
Burundi,1982,1,19.490298159914257,27.520383993828972,13.510234913871841,81.00401742755528,3.704722169170804,114.84638724429492
Burundi,1982,2,20.020365923531138,28.320555661658393,13.215196514488945,77.508640210088,3.624550501341381,101.48741403755866
Burundi,1982,3,20.02542239321187,29.155634719211413,13.180257501744133,77.35845950710966,2.944771862489847,91.28792773718526
Burundi,1982,4,19.315291383552573,26.655006776361688,14.435246207807987,83.84439690380981,7.354789932787681,220.64369798363043
Burundi,1982,5,18.410302677488716,25.94511519814869,12.295517262275496,84.82461826495826,5.274934495170352,163.5229693502809
Burundi,1982,6,17.590402064126803,24.630402064126805,10.59541335806295,77.5442207184059,1.2350248466595217,37.050745399785654
Burundi,1982,7,17.5505330737861,26.560618907700814,8.345612131339124,70.96837367319495,0.50502936423398,15.655910291253381
Burundi,1982,8,19.065454016233076,27.69541787563741,11.075467568956453,66.9487938076196,1.8751603738932758,58.129971590691554
Burundi,1982,9,20.280275572041965,28.405277830829192,13.640230396297381,67.64006324604242,1.1052145847867776,33.156437543603325
Burundi,1982,10,19.655178444191108,27.61502484665952,13.695079057553023,76.21984640246842,6.595074539978564,204.4473107393355
Burundi,1982,11,19.080221361148467,26.195164891467734,13.550262019318593,83.34465892312838,6.499778638851534,194.99335916554602
Burundi,1982,12,19.440243949020754,26.975097127850855,13.450221361148465,82.66431558746955,5.849448855916066,181.33291453339803
Burundi,1983,1,19.960320747786554,27.00524169023353,14.140198773276172,80.75371475006655,1.7847176515963452,55.3262471994867
Burundi,1983,2,20.675435945935245,29.225675377381542,14.445395287765118,77.33828332170577,2.0548080030855145,57.5346240863944
Burundi,1983,3,20.570415616850177,28.58049241561597,14.515332041722697,79.16337141440772,4.034749274617555,125.07722751314421
Burundi,1983,4,19.51033430050993,26.345431428360786,13.87526879568028,82.70925460021435,6.649737980681409,199.49213942044227
Burundi,1983,5,18.92528686597811,25.08529590112703,11.950429169573555,80.85466344070284,3.2850203290850635,101.83563020163697
Burundi,1983,6,18.36037947625451,25.68546305138199,10.140451757445849,73.80899709847021,0.8000045175744586,24.000135527233756
Burundi,1983,7,18.210492415615974,26.360582767105143,9.225734105849503,69.43850468285423,1.9598057442982855,60.75397807324685
Burundi,1983,8,19.72055566165839,28.55050596833935,10.780700224041064,66.06313198296142,0.7799774121277077,24.17929977595894
Burundi,1983,9,20.915512744701036,30.395508227126577,10.730600837402976,58.31343014287568,0.10003162302120935,3.000948690636281
Burundi,1983,10,20.145219102361235,29.07529590112703,13.465548885296704,72.93969732251128,3.0750790575530234,95.32745078414372
Burundi,1983,11,19.78032526536101,29.1103478532333,13.375304936275947,74.05900613361914,2.094893837000226,62.84681511000678
Burundi,1983,12,18.990379476254507,27.035607613764665,13.43047434531814,78.85348435376918,4.354658923128386,134.99442661697995
Burundi,1984,1,19.26545401623308,27.145490156828743,13.050234913871842,77.64300549087659,4.649313328682311,144.12871318915165
Burundi,1984,2,20.33560309619021,28.88085382157265,13.320365923531137,73.66232785470781,3.0394398207671487,88.14375480224732
Burundi,1984,3,19.885521779849952,28.915883185806635,12.970510485913806,74.72753792192013,2.7797153928091163,86.1711771770826
Burundi,1984,4,19.430365923531138,27.19050145076489,13.760252984169675,80.74882091306635,7.489670217064532,224.69010651193597
Burundi,1984,5,18.200361405956677,25.425404322914034,9.800013552723376,77.08429299959724,1.6949390127448107,52.54310939508913
Burundi,1984,6,17.785580508317917,25.805729588275042,8.350542108935016,70.83781801153657,0.5349796709149369,16.049390127448106
Burundi,1984,7,18.255621166488037,27.23061439012635,10.12051048591381,67.3025130752606,0.5850926102763988,18.137870918568364
Burundi,1984,8,19.47555340287116,28.18044272229693,9.63062342527527,63.61836463804603,1.4601039042125448,45.26322103058889
Burundi,1984,9,20.965485639254286,30.550402064126807,11.34026201931859,54.38412133176783,0.3750880927019402,11.252642781058206
Burundi,1984,10,20.175232655084613,29.950257501744133,11.530460792594766,69.49981026187275,3.1452597605313626,97.50305257647224
Burundi,1984,11,18.92020329085063,26.725151338744357,13.340045175744583,80.89964762919224,6.400135527233755,192.00406581701264
Burundi,1984,12,19.405323006573784,27.480402064126803,12.410063246042421,77.01389093547044,2.9796792522134483,92.3700568186169
Burundi,1985,1,19.89538173504174,29.06550822712658,12.740311712637634,73.50849113013088,3.0897018400857403,95.78075704265795
